id,name,kind,categories,client_scene_factory_supported,description,source_files,confidence
1072,白色星光翅膀,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
1073,巧克力糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
1074,IloveU脚印,account-item,footprint,false,,object/itemCFG.py,confirmed-client-config
1077,盟约书,account-item,platform,false,,object/itemCFG.py,confirmed-client-config
1080,骷髅炮弹糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
1081,黄金糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
1082,螃蟹糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
1083,飞鱼头盔,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
1084,鲨鱼头盔,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
1086,潜水头盔,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
1087,海盗鹦鹉,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
1091,气泡幻影,account-item,huanying,false,,object/itemCFG.py,confirmed-client-config
1092,氧气面罩,avatar-cosmetic,mouth,false,,object/itemCFG.py,confirmed-client-config
1093,烟斗,avatar-cosmetic,mouth,false,,object/itemCFG.py,confirmed-client-config
1094,海盗旗帜2,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
1095,海盗旗帜3,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
1096,骷髅,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
1097,铁锚,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
1098,海盗战袍,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
1099,氧气筒,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
1100,鲨鱼鳍,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
1101,刺刀猎枪,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
1102,鱼叉,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
1103,火炮,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
1104,海盗旗帜,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
1105,海盗船背景,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1106,海盗船背景1,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1107,海盗船背景2,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1108,海盗船背景,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1109,舵轮背景,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1110,铁锚背景,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1111,藏宝图背景,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1112,暴风雨,profile-decoration,enter,false,,object/itemCFG.py,confirmed-client-config
1117,骷髅幻影,account-item,huanying,false,,object/itemCFG.py,confirmed-client-config
1118,骷髅脚印,account-item,footprint,false,,object/itemCFG.py,confirmed-client-config
1119,闪电幻影,account-item,huanying,false,,object/itemCFG.py,confirmed-client-config
1120,蛙人脚印,account-item,footprint,false,,object/itemCFG.py,confirmed-client-config
1121,船长密室纪念邮票1,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1122,船长密室纪念邮票2,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1123,船长密室纪念邮票3,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1124,船长密室纪念邮票4,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1125,船长密室纪念邮票5,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1126,船长密室纪念邮票6,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1128,世界杯浪漫背景,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1129,世界杯绚丽背景,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1130,世界杯官方背景,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1131,大力神杯背景,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1132,可口可乐世界杯,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1133,06世界杯邮票1,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1134,06世界杯邮票2,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1135,06世界杯邮票3,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1136,06世界杯邮票4,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1137,足球糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
1138,可乐糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
1140,齐秃,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
1142,小贝,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
1143,足球流氓,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
1145,肥罗,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
1146,意大利头巾,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
1147,阿根廷头巾,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
1149,英格兰头巾,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
1150,葡萄牙头巾,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
1151,韩国头巾,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
1153,法国头巾,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
1154,西班牙头巾,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
1155,美国头巾,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
1156,荷兰客场队服,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
1157,荷兰队服,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
1158,巴西队服,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
1159,法国队服,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
1160,阿根廷队服,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
1161,西班牙队服,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
1162,球星登场,profile-decoration,enter,false,,object/itemCFG.py,confirmed-client-config
1163,烟火表演,profile-decoration,enter,false,,object/itemCFG.py,confirmed-client-config
1164,射门,profile-decoration,enter,false,,object/itemCFG.py,confirmed-client-config
1165,我们是冠军,profile-decoration,frame,false,,object/itemCFG.py,confirmed-client-config
1166,最佳射手,profile-decoration,frame,false,,object/itemCFG.py,confirmed-client-config
1167,最佳球员,profile-decoration,frame,false,,object/itemCFG.py,confirmed-client-config
1168,小罗面具,avatar-cosmetic,mouth,false,,object/itemCFG.py,confirmed-client-config
1169,足球背包,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
1177,中华英雄背景,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1178,英雄,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1179,中国结,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1180,龙腾虎跃,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1181,华山论剑,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1182,酷比杂志背景,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1183,争霸赛邮票4,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1184,争霸赛邮票3,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1185,争霸赛邮票2,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1186,争霸赛邮票1,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1187,中华糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
1188,斗魂糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
1189,雷电糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
1190,天使糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
1191,中华龙神头盔,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
1192,格格头饰,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
1193,熊猫宝宝,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
1194,中华英雄帝王装,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
1195,中华龙神铠甲,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
1196,参赛武士服,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
1197,中华黄金铠甲,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
1198,超人,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
1200,古典美女服饰,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
1201,神偷谍影,profile-decoration,enter,false,,object/itemCFG.py,confirmed-client-config
1202,中华折扇,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
1203,龙神翅膀,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
1204,酷比气球,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
1205,丝绸扇,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
1206,王者之弓,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
1208,加油旗帜,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
1209,盘龙柱,profile-decoration,frame,false,,object/itemCFG.py,confirmed-client-config
1210,中国结,profile-decoration,frame,false,,object/itemCFG.py,confirmed-client-config
1211,大红灯笼高高挂,profile-decoration,frame,false,,object/itemCFG.py,confirmed-client-config
1212,彩虹幻影,account-item,huanying,false,,object/itemCFG.py,confirmed-client-config
1213,刀光剑影幻影,account-item,huanying,false,,object/itemCFG.py,confirmed-client-config
1214,名剑,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
1215,关刀,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
1216,蛇矛,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
1218,飞鱼铁刃,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
1219,仙女棒,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
1220,禁卫军羽林头冠,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
1221,皇家军团影羽头冠,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
1222,皇家军团骁骑头冠,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
1223,皇家军团冥袭头冠,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
1224,皇家军团太御头冠,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
1226,酷比面具,avatar-cosmetic,mouth,false,,object/itemCFG.py,confirmed-client-config
1227,咸蛋超人面具,avatar-cosmetic,mouth,false,,object/itemCFG.py,confirmed-client-config
1228,忍者面具,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
1229,绅士单片眼镜,avatar-cosmetic,mouth,false,,object/itemCFG.py,confirmed-client-config
1230,彩羽假面,avatar-cosmetic,mouth,false,,object/itemCFG.py,confirmed-client-config
1231,蜘蛛侠假面,avatar-cosmetic,mouth,false,,object/itemCFG.py,confirmed-client-config
1232,巴洛克的假面,avatar-cosmetic,mouth,false,,object/itemCFG.py,confirmed-client-config
1233,妖之媚惑假面,avatar-cosmetic,mouth,false,,object/itemCFG.py,confirmed-client-config
1234,黄金贵族假面,avatar-cosmetic,mouth,false,,object/itemCFG.py,confirmed-client-config
1235,孔雀公主假面,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
1236,西瓜帽,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
1237,假面绅士礼帽,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
1238,牛仔帽,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
1239,贵妇帽,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
1240,公主头饰,avatar-cosmetic,eye,false,,object/itemCFG.py,confirmed-client-config
1241,淑女头饰,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
1242,厨师帽,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
1243,贺岁小猪帽,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
1244,婚纱头饰,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
1245,小狗旺财,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
1246,迷你电扇,avatar-cosmetic,thadorn,false,,object/itemCFG.py,confirmed-client-config
1247,雨伞,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
1248,乌云,avatar-cosmetic,thadorn,false,,object/itemCFG.py,confirmed-client-config
1249,天鹅头游泳圈,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
1250,假面绅士西装,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
1251,咸蛋超人服,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
1252,婚纱,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
1253,贵妇装,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
1254,公主泡泡裙,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
1255,淑女裙装,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
1256,厨师裙,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
1257,夏日风情,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
1259,粉红天使罩,avatar-cosmetic,ear,false,,object/itemCFG.py,confirmed-client-config
1260,仲夏淑女连衣裙,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
1261,0元超值魔法棒,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
1262,魔女的扫帚,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
1264,凤凰尾巴,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
1265,狂欢烟花幻影,account-item,huanying,false,,object/itemCFG.py,confirmed-client-config
1266,夏夜鬼魅幻影,account-item,huanying,false,,object/itemCFG.py,confirmed-client-config
1269,帐篷,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1270,婚礼教堂,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1271,舞会古堡背景,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1272,舞会大厅背景,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1274,女巫登场,profile-decoration,enter,false,,object/itemCFG.py,confirmed-client-config
1275,晚会马车,profile-decoration,enter,false,,object/itemCFG.py,confirmed-client-config
1276,狙击镜,profile-decoration,frame,false,,object/itemCFG.py,confirmed-client-config
1277,太阳糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
1278,南瓜糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
1283,红宝石,account-item,card,false,,object/itemCFG.py,confirmed-client-config
1284,黄宝石,account-item,card,false,,object/itemCFG.py,confirmed-client-config
1285,绿宝石,account-item,card,false,,object/itemCFG.py,confirmed-client-config
1292,水晶半月糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
1293,地球糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
1294,流星幻影,account-item,huanying,false,,object/itemCFG.py,confirmed-client-config
1295,彩虹披风,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
1296,彩虹相随,avatar-cosmetic,thadorn,false,,object/itemCFG.py,confirmed-client-config
